u,v,length,name
496291715,1180272610,85.50542916705251,Avenida 22
496291715,472374692,91.04911063875318,Calle 3
496291717,496291719,21.00231758626998,Sin nombre
496291717,496291814,149.64784635908936,Calle 4
496291719,496291717,94.87100784728895,Sin nombre
496291719,496291751,46.55084642987444,Avenida 36
496291733,6379667476,68.0552232635133,Calle 4
496291733,3071224632,13.433953484623597,Calle 4
496291733,496291806,356.20500372504995,Calle 10
496291746,496291769,86.39756028151406,Avenida 36
496291749,11105815137,6.538417778781137,Calle 6
496291749,496291806,129.13524182492162,Avenida 30
496291751,496291816,157.2368045077945,Calle 6
496291751,496291769,43.211126292204625,Avenida 36
496291751,496291719,46.55084642987444,Avenida 36
496291757,2352550455,30.420290752051095,Avenida 38
496291757,496291759,84.86341259852625,Diagonal 20 Zopilota
496291757,587923961,138.03344946489258,Diagonal 20 Zopilota
496291759,496291757,84.86341259852625,Diagonal 20 Zopilota
496291759,587923981,301.03861942110285,"['Calle 4 Zopilota', 'Diagonal 20 Zopilota']"
496291759,587923963,211.7304020519022,"['Calle Central', 'Avenida 40']"
496291761,496291816,134.64702943008,Calle 6
496291761,11105815137,39.141480546983125,Calle 6
496291761,496291764,128.8947607478795,Avenida 30A
496291764,587923935,41.42345820022503,Avenida 30A
496291764,587923931,91.89480329794837,Calle 10
496291764,11105815138,41.17556282273046,Calle 10
496291764,496291761,128.8947607478795,Avenida 30A
496291769,496291818,147.80227398334188,Calle 8
496291769,496291746,86.39756028151405,Avenida 36
496291769,496291751,43.211126292204625,Avenida 36
496291787,587923931,42.47101113349287,Calle 10
496291787,496291818,85.6621302548052,Avenida 32
496291787,587923925,150.56599362874067,Avenida 32
496291790,496291671,9.817862536262782,Avenida 20B
496291790,1600306190,102.90704092825293,Calle 2
496291806,11105815138,5.904469109666323,Calle 10
496291806,496291692,59.290129825178,Avenida 30
496291806,496291733,356.20500372505,Calle 10
496291808,11105815136,7.0781908083193175,Calle 4
496291808,496291749,44.84140565213958,Avenida 30
496291808,3071224632,293.071888598352,Calle 4
496291814,11105815136,173.16413195533863,Calle 4
496291814,496291816,44.25047533730258,Avenida 32
496291814,496291717,149.64784635908936,Calle 4
496291814,496291706,102.08762571956922,Avenida 32
496291816,496291751,157.2368045077945,Calle 6
496291816,496291761,134.64702943008,Calle 6
496291816,496291814,44.25047533730258,Avenida 32
496291816,496291818,42.79275076948783,Avenida 32
496291818,496291769,147.80227398334188,Calle 8
496291818,496291816,42.79275076948783,Avenida 32
496291818,496291787,85.6621302548052,Avenida 32
497089687,321772262,1574.338447214708,Vía 10
497089687,3954259687,205.18179025233795,Vía 10
497089687,3930749233,2745.256018040578,Calle San Juan Norte
497089743,1182136618,20.487081941481037,Calle Monticel
497089743,4176285385,328.96203086172903,Vía 10
497089743,2331278542,62.239811050005436,Vía 10
497089747,2331278554,26.34744840322966,Vía 10
497089747,1182136773,387.03843950828923,Calle Pancracio
497089747,321771866,724.6482650709553,Vía 10
497089782,1718611327,157.7612014549784,Calle Vieja
497089782,832409965,60.021561671725664,Calle Purrúas
497089782,6363747307,848.7102994717678,Vía 10
497089782,832409935,232.2405785021764,Vía 10
498542737,2754569812,102.06058259863669,Transversal 6
498542737,2754546558,74.94805653100114,Calle 12
498542737,1283536303,34.666538561583984,Calle 12
498542737,2754566688,59.76895671544696,Transversal 6
498542740,498542784,97.18439142702536,Calle 12
498542740,498542772,97.60832379936548,Avenida 12
498542740,1180321391,73.69340419275876,Avenida Obreros Campesinos
498542746,2754580826,37.67004982100709,Avenida 2
498542746,498542748,32.82333030773408,Calle Obreros Campesinos
498542746,2754580828,35.4782786661085,Calle Obreros Campesinos
498542748,835667759,56.5494380877785,Avenida 3
498542748,835667997,93.39049651060905,Calle Obreros Campesinos
498542748,498542746,32.82333030773408,Calle Obreros Campesinos
498542762,288592223,91.7755339826803,Avenida 12
498542762,498542781,98.83433137242375,Avenida 12
498542762,4207582578,47.14646308691703,Calle 4
498542772,3330960174,46.61047407070072,Calle 10
498542772,498542740,97.60832379936548,Avenida 12
498542772,498542775,92.32062772243789,Avenida 12
498542775,832381354,51.11590657795655,Avenida 12
498542775,498542855,100.16930828523128,Calle 8
498542775,498542772,92.32062772243789,Avenida 12
498542776,496240806,115.38001905893249,Avenida 8
498542776,498542784,96.34729215310243,Calle 12
498542776,10961027720,33.23851849561539,Calle 12
498542781,4207642181,103.24672291619851,Calle 6
498542781,498542762,98.83433137242375,Avenida 12
498542781,832381354,39.78684131433401,Avenida 12
498542784,498542845,107.00339383328242,Avenida 10
498542784,498542740,97.18439142702536,Calle 12
498542784,498542776,96.34729215310243,Calle 12
498542786,2754546561,94.33039522692727,Avenida 6
498542786,496240805,94.31838105262847,Avenida 6
498542786,498542854,91.55649107567898,Calle 8
498542786,498542851,92.46674811096327,Calle 8
498542788,365302239,95.51144891914937,Calle 10
498542788,496240805,89.47273265671187,Calle 10
498542788,498542851,96.4648315002651,Avenida 4
498542788,2754566688,89.6955234039936,Avenida 4
498542791,832409972,47.89671813101796,Calle 10
498542791,582997333,94.2758846723864,Avenida 5
498542791,498542799,106.14169236129452,Avenida 5
498542791,1718611547,100.61055545816171,Calle 10
498542794,5952194977,115.76647419905875,Avenida 9
498542794,1718611547,98.64110606479751,Calle 10
498542794,1718611803,195.74843798249344,"['Avenida 9', 'Calle 12']"
498542799,2754576679,56.227978743568045,Calle 8
498542799,498542846,94.27933765115118,Calle 8
498542799,498542791,106.14169236129452,Avenida 5
498542799,332476597,105.1332126349059,Avenida 5
498542801,1834517525,96.46254334775293,Avenida 3
498542801,479464758,99.78183972775226,Calle 0
498542801,6363747289,70.08690543705895,Calle 0
498542843,1283536290,63.21158315451288,Calle 12
498542843,582997339,108.34019456866118,Calle 12
498542843,5359501045,94.47231081726491,Avenida 0
498542843,1283536273,535.7384489103334,Avenida 0
498542845,498542855,92.85852800019885,Avenida 10
498542845,498542784,107.00339383328242,Avenida 10
498542845,496240806,91.0996213833949,Calle 10
498542845,3330960174,56.28986499537212,Calle 10
498542846,498542799,94.27933765115118,Calle 8
498542846,498542848,102.71729414006461,Calle 8
498542846,498542863,105.40287422414836,Avenida 3
498542846,496240811,100.61091321490152,Avenida 3
498542848,498542846,102.71729414006461,Calle 8
498542848,288590561,96.32653024648948,Calle 8
498542848,479464706,97.29126645477113,Avenida 1
498542851,498542861,96.77818709098817,Avenida 4
498542851,498542786,92.46674811096327,Calle 8
498542851,6361416699,97.54405883531099,Calle 8
498542851,498542788,96.4648315002651,Avenida 4
498542854,498542860,93.47380582676539,Avenida 8
498542854,496240806,92.12784430377386,Avenida 8
498542854,498542855,93.1817952521041,Calle 8
498542854,498542786,91.55649107567898,Calle 8
498542855,4207642181,92.89889618477693,Avenida 10
498542855,498542845,92.85852800019885,Avenida 10
498542855,498542775,100.16930828523128,Calle 8
498542855,498542854,93.1817952521041,Calle 8
498542860,4207642181,93.71812972487584,Calle 6
498542860,2754546561,93.51808376659882,Calle 6
498542860,498542876,98.38623021754128,Avenida 8
498542860,498542854,93.47380582676539,Avenida 8
498542861,498542873,94.31515533968675,Avenida 4
498542861,498542851,96.77818709098817,Avenida 4
498542861,2754546561,91.37821113469136,Calle 6
498542861,496240808,93.83115943576796,Calle 6
498542863,496240809,95.86570986343115,Calle 6
498542863,332476597,97.9169390160062,Calle 6
498542863,498542865,96.40312473083544,Avenida 3
498542863,498542846,105.40287422414836,Avenida 3
498542865,1834517525,92.81881430788792,Avenida 3
498542865,498542863,96.40312473083544,Avenida 3
498542865,498542867,98.24891230321805,Calle 4
498542865,4094465487,99.00711633475822,Calle 4
498542867,288590562,94.58592318207758,Calle 4
498542867,498542865,98.24891230321805,Calle 4
498542867,496240809,92.85656470891362,Avenida 1
498542871,496240808,95.79729380168696,Avenida 2
498542871,498542873,96.48728690226818,Calle 4
498542873,288590585,96.63682397453708,Avenida 4
498542873,498542861,94.31515533968675,Avenida 4
498542873,498542871,96.48728690226818,Calle 4
498542873,498542876,180.21331590327972,Calle 4
498542876,496240807,96.07968407897391,Avenida 8
498542876,498542860,98.38623021754128,Avenida 8
498542876,498542877,96.02756333704988,Calle 4
498542876,498542873,180.21331590327972,Calle 4
498542877,4207642181,98.54333979822691,Avenida 10
498542877,4207582578,58.28197906576865,Calle 4
498542877,498542876,96.02756333704988,Calle 4
498542877,332472402,98.17058550603922,Avenida 10
498565423,588817623,70.33544548190751,Avenida 18
498565423,1608118983,194.34222482919603,Calle 15
498565423,588817639,52.64429833468594,Calle 15
498565433,6709204500,11.803106947541254,Calle 11
498565433,1608118988,193.81043856855604,Calle 11
498565433,2519035786,253.2348351972035,Calle 9
498565435,498565440,202.70075066091604,Transversal 7
498565435,6709204500,93.41370626906738,Calle 11
498565435,1600489430,201.318260669884,Calle 11
498565435,1608118943,561.1519183323275,Transversal 7
498565437,1237366803,73.2402784213631,Avenida 32
498565437,1600489426,42.76859845059126,Calle 11
498565437,1180272494,75.2964467027935,Calle 11
498565440,498565435,202.70075066091604,Transversal 7
498565440,472374464,69.51464322937481,Calle 7 Cerrillos
498565440,1180272585,232.20145262941278,Vía 231
498565440,5127194120,125.57398052562478,Transversal 2
498565442,804591921,107.70997168315722,Calle 21
498565442,498565448,58.90654089644897,Calle 21
498565442,498565446,103.39888191822406,Transversal 19B
498565442,804591926,182.97846128027672,Transversal 19B
498565443,1190353580,135.4967652587437,Calle 11
498565443,450502938,56.54181871753307,Calle 11
498565443,1647512339,50.81102079151916,Avenida 18
498565443,588817613,73.1094457708077,Avenida 18
498565446,498565448,90.28661117769076,Avenida 38
498565446,498565442,103.39888191822406,Transversal 19B
498565446,1599042084,17.27421795723702,Transversal 7
498565448,3071323885,81.38201038548169,Avenida 38
498565448,498565446,90.28661117769076,Avenida 38
498565448,498565442,58.90654089644897,Calle 21
498565460,3071323885,103.89445619021706,Avenida 38
498565460,1600593558,85.07149274285433,Calle 23
498565460,810906554,120.78925518727033,Diagonal 32
542868374,3857370111,90.06301730395626,Vía 221
542868374,276247404,21.80411075270261,Vía 221
542868374,542868379,28.714815090299727,Sin nombre
542868379,546823267,98.54151148094151,Calle Tres
542868379,3857370117,32.054824163872716,Calle Tres
542868379,542868374,28.714815090299727,Sin nombre
542868381,583792164,45.49470299060834,Calle Tres
542868381,546823267,45.368936422442125,Calle Tres
542868381,542875818,118.51477634201235,Avenida Seis
542868390,3857370119,80.63757385159305,Avenida Cuatro
542868390,583792159,135.74583708129808,Avenida Cuatro
542868390,583792162,44.69472490622382,Calle Cero
542868390,542875818,47.2780801120572,Calle Cero
542868394,583792159,184.02791604649587,Avenida Cuatro
542868394,583892187,261.6710121200267,Avenida Cuatro
542868394,542875715,53.75680160994121,Calle Seis
542868394,583892182,51.23909485496369,Calle Seis
542868401,542875770,44.61252177910227,Calle Dos
542868401,583792161,53.15484441692659,Calle Dos
542868401,542875754,179.6753827971056,Avenida Ocho
542868401,583892197,155.20889145464085,"['Avenida Ocho', 'Calle Cuatro']"
542875632,542875772,46.924767347170366,Calle Cero
542875632,1734516228,205.565759482892,"['Calle Cero', 'Calle Torres']"
542875632,542875773,128.7799248780156,"['Avenida Doce', 'Calle Tres']"
542875632,542875770,204.90295571956008,"['Calle Dos', 'Avenida Doce']"
542875651,3857370111,45.62004128781634,Calle Siete
542875651,583792135,84.25836381059374,"['Avenida Dos', 'Calle Nueve']"
542875651,6326469583,56.84590184437948,Avenida Dos
542875715,7490744384,41.75092651351423,Calle Seis
542875715,542868394,53.75680160994121,Calle Seis
542875715,583892197,67.7478162757069,Avenida Seis
542875715,583892187,323.4765437711025,"['Avenida Seis', 'Calle Doce']"
542875754,542875818,45.294927855843206,Calle Cero
542875754,542875772,47.35052901855714,Calle Cero
542875754,583792164,109.47020605896351,Avenida Ocho
542875754,542868401,179.6753827971056,Avenida Ocho
542875770,542868401,44.61252177910227,Calle Dos
542875770,542875772,176.4438330486583,Avenida Diez
542875770,542875632,204.90295571956008,"['Calle Dos', 'Avenida Doce']"
542875772,542875754,47.35052901855714,Calle Cero
542875772,542875632,46.924767347170366,Calle Cero
542875772,542875773,98.56861003658231,Avenida Diez
542875772,542875770,176.4438330486583,Avenida Diez
542875773,583792164,44.823980349290984,Calle Tres
542875773,542875772,98.56861003658231,Avenida Diez
542875773,542875632,128.7799248780156,"['Avenida Doce', 'Calle Tres']"
542875781,6399589044,17.678427509762003,Boulevard Monserrat
542875781,276247404,8.6594256887238,Vía 221
542875781,10286929296,56.214899464145496,Vía 221
542875786,583792123,88.58608608033697,Boulevard Monserrat
542875786,583892188,40.48053019743049,Boulevard Monserrat
542875795,583792162,93.74792828935642,Avenida Dos
542875795,3857370119,64.62057984805473,Calle Uno
542875795,583792149,53.37026964572963,Calle Uno
542875818,542868390,47.2780801120572,Calle Cero
542875818,542875754,45.294927855843206,Calle Cero
542875818,542868381,118.51477634201235,Avenida Seis
542875818,583792161,157.58771917222498,Avenida Seis
546823267,583792133,48.30236656648196,Avenida Cuatro
546823267,3857370119,48.97791013011725,Avenida Cuatro
546823267,542868381,45.368936422442125,Calle Tres
546823267,542868379,98.54151148094151,Calle Tres
560111965,571710816,229.11274373494808,Calle 12
560111965,2331276544,344.1344772401191,Vía 10
560111965,2637852467,434.12454098788993,Vía 10
560111968,2637838447,55.4996648341262,Calle 2
560111968,2637849413,35.25115909735671,Avenida 9
560111968,479479017,71.75446137749535,Avenida 9
560111971,560111972,114.63475047934853,Avenida Central
560111971,479479066,89.5980400351535,"['Avenida Central', 'Calle 2']"
560111971,479479004,74.5833578477417,Calle Central
560111972,560111971,114.63475047934853,Avenida Central
560111972,5142015484,8.941006669117034,Avenida Central
560111972,479479035,53.591551586053114,Calle 3
560111979,496245519,78.38765746431064,Calle 2
560111979,3954259731,32.62486008334313,Calle 2
560111979,560111980,92.13771897289885,Avenida 6
560111980,5141996011,42.56388162639847,Calle 1
560111980,2637848392,32.88539130238517,Calle 1
560111980,560111979,92.13771897289885,Avenida 6
566331459,2352514138,141.57269993803908,Calle Lolita
566331459,332472887,56.19771369387176,Calle Antigua
566331459,332472884,168.230331515074,Calle Antigua
566331469,332472882,10.821032384884733,Calle Antigua
566331469,6361416596,1679.566842628686,Calle Antigua
566331469,2352517224,45.39247421738523,Calle Primera
566331494,2754546569,85.68596834266438,Avenida 12
566331494,1834944112,75.49522169605419,Avenida 12
566331494,2352517217,88.59922319919087,Calle 1
566331494,332472893,135.90907812895406,Calle Antigua
566331494,332472890,163.71051735542943,Calle Antigua
566549456,5379308018,20.89042819881406,Vía 225
566549456,5379308016,16.923840355566718,Vía 224
566549456,332472780,14.911507003421017,Vía 224
566549472,5379310523,100.98838798534322,Vía 225
566549472,5379308018,166.02222584995567,Vía 225
566549472,7223494827,234.61544561570634,Calle El Vivero
566549491,3331304223,8.135072849166324,Vía 225
566549491,7223468033,18.047489083569843,Sin nombre
566549491,566549540,470.9726029839255,Vía 225
566549540,566549491,470.9726029839256,Vía 225
566549540,3230694011,1439.0665361385124,Calle Urasca
566549540,7774012279,2809.6939838636804,Vía 225
571710816,2637852696,86.41365134843338,Calle 12
571710816,560111965,229.11274373494808,Calle 12
571710816,571710817,60.74915335027544,Avenida 5
571710817,2637852747,25.25862108245623,Avenida 5
571710817,571710816,60.74915335027544,Avenida 5
571710817,2637852697,86.78459114927628,Calle 10
571710818,479478984,61.79643623083251,Avenida Jesús Jiménez
571710818,479478988,161.81552105409403,Avenida Jesús Jiménez
571710818,2637852697,110.22367265211078,Calle 10
571717822,832381414,60.92414854478397,Vía 10
571717822,571717841,315.1495891234124,Calle Salvador
571717822,832381409,147.62388480368105,Vía 10
571717832,1283536304,18.933387262319425,Calle Loría
571717832,571717841,210.55536494040885,Calle Salvador
571717832,332476604,214.79920302910287,Calle Loría
571717841,332476604,100.58019592910779,Calle Arrabará
571717841,571717832,210.55536494040885,Calle Salvador
571717841,571717822,315.14958912341245,Calle Salvador
571717841,10267785803,60.68847915398366,Calle Arrabará
573449648,573449651,78.78626063861255,Avenida 3
573449648,573449650,128.2532352765651,"['Avenida 3A', 'Calle 18']"
573449650,573449651,50.40579946086548,Calle 18A
573449650,603899725,29.35195133513875,Calle 18A
573449650,573449648,128.2532352765651,"['Avenida 3A', 'Calle 18']"
573449651,573449650,50.40579946086548,Calle 18A
573449651,588952294,67.07322180942447,Avenida 3
573449652,450502867,90.67003903578691,Avenida 2 Juan Ramón Bonilla Aguilar
573449652,472374498,95.39921506441152,Calle 20
573449652,472374496,95.10992844055174,Calle 20
573449653,472374498,112.56010886322603,Avenida 4 Elías Bonilla Aguilar
573449653,450502867,115.70630032339892,Calle 22
573449656,573449659,97.59629795061475,Avenida 8A
573449657,573449661,154.34285092038616,Avenida 8
573449657,472374772,16.208526059605436,Calle 38
573449657,472374786,66.5516911864732,Calle 38
573449658,573449663,74.52852110277657,Avenida 8
573449659,573449656,97.59629795061475,Avenida 8A
573449659,573449662,128.40466968035946,Avenida 8A
573449659,573449663,74.0573261819644,Calle 44
573449660,573449668,15.948312815466757,Calle 44
573449661,573449663,128.21412707710857,Avenida 8
573449661,573449657,154.34285092038616,Avenida 8
573449661,573449662,76.05983487450305,Avenida 42
573449662,573449659,128.40466968035946,Avenida 8A
573449662,472374792,138.75595479627728,Avenida 8A
573449662,573449661,76.05983487450305,Avenida 42
573449663,573449658,74.52852110277657,Avenida 8
573449663,573449661,128.21412707710857,Avenida 8
573449663,573449664,51.2589810197148,Calle 44
573449663,573449659,74.0573261819644,Calle 44
573449664,573449666,51.03326972563869,Calle 44
573449664,573449663,51.2589810197148,Calle 44
573449664,573449674,91.39072180902366,Avenida 6A
573449666,573449664,51.03326972563869,Calle 44
573449666,573449673,88.48809745276519,Avenida 6
573449666,573449668,86.7674288480386,Calle 44
573449667,573449670,19.868330781451213,Avenida 6
573449668,573449660,15.948312815466757,Calle 44
573449668,573449666,86.7674288480386,Calle 44
573449668,573449669,96.9716103448093,Avenida 4
573449669,573449668,96.9716103448093,Avenida 4
573449670,573449667,19.868330781451213,Avenida 6
573449670,573449673,87.10608168368157,Avenida 6
573449670,573449671,58.535454053043225,Calle 40A
573449671,573449670,58.535454053043225,Calle 40A
573449673,573449670,87.10608168368157,Avenida 6
573449673,573449666,88.48809745276519,Avenida 6
573449673,573449674,48.650120067828155,Calle 42
573449674,472374786,178.27888406568226,Avenida 6A
573449674,573449664,91.39072180902366,Avenida 6A
573449674,573449673,48.650120067828155,Calle 42
573449676,573449678,103.31498060841346,Calle 50
573449676,12676831067,29.476794129304835,Avenida 10 Cordero
573449676,12676831068,132.542893080464,Avenida 10 Cordero
573449678,573449676,103.31498060841346,Calle 50
573449679,573449680,96.74117450416476,Avenida 10B
573449679,472374817,64.60041812413068,Calle 38
573449679,573449681,62.528523135939,Calle 38
573449680,573449679,96.74117450416476,Avenida 10B
573449681,573449682,114.65212442029906,Avenida 10A
573449681,573449679,62.528523135939,Calle 38
573449681,472374795,51.93199291973258,Calle 38
573449682,573449681,114.65212442029906,Avenida 10A
573449684,472498756,160.64808119684406,Avenida 18
573449684,1693992144,252.72313710243202,Calle 52
573449684,1693992086,110.92053566503648,Calle 52
573449690,1693992136,38.49551868707018,Avenida 24
573449690,573449704,184.42040155941626,Calle Arsenio Alfaro
573449690,573449692,128.59704436460422,Avenida 24
573449690,582995472,231.62784532884223,Calle Arsenio Alfaro
573449692,573449690,128.5970443646042,Avenida 24
573449692,496240372,130.1015283917314,Calle 44 Pedro Barahona
573449692,582995483,39.69623451349848,Calle 44 Pedro Barahona
573449694,573449695,77.90059313935576,Calle 50
573449694,1693992129,28.398171325203176,Avenida 24
573449694,1693992111,11.725196291483662,Avenida 24
573449695,573449694,77.90059313935576,Calle 50
573449698,1693992028,46.674482900830355,Avenida 24
573449698,1693992072,155.09081752196866,"['Avenida 26', 'Calle 50B']"
573449698,1693992144,26.71189349478878,Avenida 24
573449704,573449690,184.42040155941626,Calle Arsenio Alfaro
573449704,1693992116,37.788819798275185,Avenida 26
573449704,573449706,143.29853187195596,Avenida 26
573449704,660402606,174.3710705019596,Calle Arsenio Alfaro
573449705,573449706,71.75569359542695,Calle 46
573449706,573449705,71.75569359542695,Calle 46
573449706,573449707,40.53411136266309,Avenida 26
573449706,11829527466,60.36564657870183,Sin nombre
573449706,573449704,143.29853187195596,Avenida 26
573449707,573449706,40.53411136266309,Avenida 26
573449707,573449710,163.03029001471612,"['Calle 46', 'Avenida 32']"
573449707,496240372,59.7929774235334,Avenida 26
573449710,573449730,93.67297576951806,Calle 44 Pedro Barahona
573449710,496240372,79.87201769748444,Calle 44 Pedro Barahona
573449710,573449707,163.03029001471612,"['Avenida 32', 'Calle 46']"
573449712,573449724,71.78480961956379,Avenida 38
573449712,573449730,46.6565271503647,Calle 44 Pedro Barahona
573449712,573449720,71.98284605832953,Calle 44 Pedro Barahona
573449715,573449719,111.95677681942767,Avenida 44
573449715,3977137895,115.6909104790704,Calle 44 Pedro Barahona
573449715,582995491,136.7981426621464,Calle 44 Pedro Barahona
573449716,3977137894,256.05721649255804,Avenida 42
573449717,6687920537,100.68775864837181,Calle 40 Cuco Arrieta
573449717,491588584,28.758532506294003,Calle 40 Cuco Arrieta
573449717,573449718,102.27973966803927,Avenida 42
573449718,573449719,107.20976063664783,Calle 42
573449718,573449717,102.27973966803927,Avenida 42
573449718,3977137895,82.62846534312936,Avenida 42
573449719,491588590,115.9320317022796,Avenida 44
573449719,573449715,111.95677681942767,Avenida 44
573449719,582995494,153.6398856834347,Calle 42
573449719,573449718,107.20976063664783,Calle 42
573449720,573449721,153.23724051335165,Avenida 40
573449720,3977137894,138.37892711983184,Calle 44 Pedro Barahona
573449720,573449712,71.98284605832951,Calle 44 Pedro Barahona
573449721,10297764874,3.363876753243393,Calle 40 Cuco Arrieta
573449721,573449720,153.23724051335165,Avenida 40
573449721,573449722,99.41040897010308,Calle 40 Cuco Arrieta
573449722,491588573,62.179611146860005,Calle 40 Cuco Arrieta
573449722,573449724,69.97600057554241,Avenida 38
573449722,573449721,99.41040897010308,Calle 40 Cuco Arrieta
573449724,573449722,69.97600057554241,Avenida 38
573449724,573449712,71.78480961956379,Avenida 38
573449724,573449727,171.5962569333247,"['Avenida 34', 'Calle 42']"
573449727,491588573,41.92838506898228,Calle 40 Cuco Arrieta
573449727,472498725,121.88480973792129,Calle 40 Cuco Arrieta
573449727,573449724,171.5962569333247,"['Avenida 34', 'Calle 42']"
573449730,573449712,46.6565271503647,Calle 44 Pedro Barahona
573449730,573449710,93.67297576951806,Calle 44 Pedro Barahona
573449730,573449731,104.03584016947713,Avenida 36
573449731,1693992034,131.4013289766996,Calle 46
573449731,573449730,104.03584016947713,Avenida 36
573449731,4370447726,54.38809143452304,Avenida 36
573449734,472498755,46.084865580906246,Diagonal 18A
573449734,496240369,132.51627321371058,Avenida 18A
573449734,1693992144,237.26219693892455,"['Avenida 24', 'Diagonal 18A']"
582995472,496240369,41.52506066267323,Calle 44 Pedro Barahona
582995472,582995481,118.90217506776715,Avenida 20
582995472,573449690,231.62784532884226,Calle Arsenio Alfaro
582995472,582995483,199.4285617222356,Calle 44 Pedro Barahona
582995478,582995481,277.93611421756543,Avenida 20
582995478,472498730,144.20057468848793,Calle Leiva
582995478,491588546,33.53515427363244,Calle Leiva
582995479,6702354573,47.177450134672924,Avenida 16
582995479,582995481,155.98292656887165,Calle 42
582995479,472498730,282.7601552356819,Avenida 16
582995481,582995472,118.90217506776715,Avenida 20
582995481,582995478,277.93611421756543,Avenida 20
582995481,582995479,155.98292656887165,Calle 42
582995483,582995488,277.732308611426,Avenida 24
582995483,573449692,39.69623451349848,Calle 44 Pedro Barahona
582995483,582995472,199.42856172223557,Calle 44 Pedro Barahona
582995488,491588551,38.19600431053299,Calle Leiva
582995488,472498726,45.03368765061413,Calle Leiva
582995488,582995483,277.73230861142594,Avenida 24
582995491,582995494,114.18065371595402,Avenida 46
582995491,1693992106,769.6795871859692,"['Avenida 46', 'Transversal 42', 'Avenida 50']"
582995491,573449715,136.7981426621464,Calle 44 Pedro Barahona
582995492,582995557,54.55029829488896,Avenida 48
582995494,472498722,150.75798325994776,Avenida 46
582995494,582995491,114.18065371595402,Avenida 46
582995494,582995497,56.01631559965963,Calle 42
582995494,573449719,153.6398856834347,Calle 42
582995496,1693992106,93.10451139002761,Calle 40 Cuco Arrieta
582995496,2352548775,59.92045648525018,Avenida 48A
582995497,582995557,50.090620175564254,Calle 42
582995497,582995494,56.01631559965963,Calle 42
582995497,582995498,149.63190238114714,Avenida 46A
582995498,472374727,47.25228189173631,Calle 40 Cuco Arrieta
582995498,582995497,149.63190238114714,Avenida 46A
582995499,796495509,92.77894160076295,Avenida 34
582995504,582995509,62.25675628047252,Calle 26
582995504,472374666,177.843345372333,Diagonal 42
582995504,472374659,84.55083124328938,Diagonal 42
582995505,6137227696,85.90652270510611,Transversl 30
582995505,582995507,323.5853116764898,Calle 30
582995505,582995509,254.60783787736224,"['Transversl 30', 'Avenida 36', 'Calle 26']"
582995507,472374553,98.75471295239234,Avenida 42
582995507,472374670,18.804072988442133,Avenida 42
582995507,582995505,323.5853116764898,Calle 30
582995509,582995504,62.25675628047252,Calle 26
582995509,472374659,63.9681531159365,Avenida 38
582995509,582995505,254.60783787736224,"['Calle 26', 'Avenida 36', 'Transversl 30']"
582995510,479421342,46.85619810787331,Avenida 18
582995511,582995515,38.441860606834545,Calle Pitahaya
582995511,582995515,335.9477827627909,"['Avenida 20A', 'Avenida 20B', 'Calle 16']"
582995511,496291663,17.353324122069868,Calle Pitahaya
582995515,496291668,14.508262887840441,Calle Pitahaya
582995515,582995511,38.441860606834545,Calle Pitahaya
582995515,582995511,335.9477827627909,"['Avenida 20A', 'Calle 16', 'Avenida 20B']"
582995521,479421302,113.50903042500612,Calle 18
582995521,479421302,236.48819724350645,"['Avenida 22', 'Calle 16C']"
582995521,479421316,43.29126717719821,Calle 18
582995524,582995526,114.81352484654902,Avenida 26
582995524,1834918323,178.19133964305047,Avenida 26
582995524,491588606,67.55200357725117,Calle 18
582995524,9952019279,45.753972965893915,Calle 18
582995525,2518997622,85.99336859997324,Avenida 24
582995525,582995526,61.05345176236478,Calle 16C
582995525,491588606,101.66987710364451,Avenida 24
582995526,472374634,111.46784395427038,Avenida 26
582995526,582995524,114.81352484654902,Avenida 26
582995526,582995527,76.65031807059033,Calle 16C
582995526,582995525,61.05345176236478,Calle 16C
582995527,582995526,76.65031807059033,Calle 16C
582995527,472374638,107.29178801624006,Avenida 30
582995527,3071103204,59.82390812457024,Avenida 30
582995528,582995540,57.09843672759123,Calle 14
582995528,496240377,48.818916652569975,Calle 14
582995528,582995556,155.02629355182617,"['Avenida 38', 'Calle 12']"
582995531,582995532,31.15982005763352,Calle 14
582995531,582995546,45.863092236788454,Calle 14
582995531,582995552,193.8697113336945,"['Calle 20', 'Avenida 44A']"
582995532,582995531,31.15982005763352,Calle 14
582995538,582995549,205.1380062077309,Calle 16
582995538,582995540,52.16341084589376,Avenida 40
582995538,582995548,52.16113311477761,Avenida 40
582995540,582995546,215.62107056548123,Calle 14
582995540,582995528,57.09843672759123,Calle 14
582995540,582995551,50.45123468439959,Avenida 40
582995540,582995538,52.16341084589376,Avenida 40
582995541,582995556,17.818946256728598,Avenida 40
582995546,582995540,215.62107056548123,Calle 14
582995546,582995549,51.46129869395222,Avenida 44
582995546,582995550,49.21351932045725,Avenida 44
582995546,582995531,45.863092236788454,Calle 14
582995547,582995552,49.510073663559965,Avenida 44
582995547,582995549,48.64615428507819,Avenida 44
582995547,582995548,184.27250895942217,Calle 18
582995548,582995547,184.27250895942217,Calle 18
582995548,582995538,52.16113311477761,Avenida 40
582995548,582995552,211.7777222469981,"['Calle 20', 'Avenida 40']"
582995549,582995538,205.1380062077309,Calle 16
582995549,582995547,48.64615428507819,Avenida 44
