osmid,x,y,name
596515829,-83.9270856,9.8715641,Ubicacion 596515829
596515830,-83.9278203,9.8720866,Ubicacion 596515830
596515831,-83.927459,9.8724816,Ubicacion 596515831
596515836,-83.9264633,9.8709617,Ubicacion 596515836
596515838,-83.9267041,9.8702268,Ubicacion 596515838
596515847,-83.924685,9.8726904,Ubicacion 596515847
596515850,-83.9249412,9.8738232,Ubicacion 596515850
596515851,-83.9233549,9.8735799,Ubicacion 596515851
596515860,-83.9160401,9.8694722,Ubicacion 596515860
596515862,-83.9145343,9.8701145,Ubicacion 596515862
596515875,-83.9136744,9.8677228,Ubicacion 596515875
596515881,-83.9048904,9.8697681,Ubicacion 596515881
596515882,-83.9049764,9.8690128,Ubicacion 596515882
596520510,-83.9203456,9.8638404,Ubicacion 596520510
597388252,-83.9085483,9.8727825,Ubicacion 597388252
597388255,-83.9104961,9.8786009,Ubicacion 597388255
597388256,-83.9105521,9.8779913,Ubicacion 597388256
597388257,-83.9106713,9.877165,Ubicacion 597388257
597388261,-83.9108091,9.8746064,Ubicacion 597388261
597388265,-83.9118122,9.873398,Ubicacion 597388265
597388267,-83.9117421,9.8771586,Ubicacion 597388267
597388270,-83.911351,9.8771239,Ubicacion 597388270
597388271,-83.9105568,9.8765703,Ubicacion 597388271
597388272,-83.9112896,9.8766393,Ubicacion 597388272
597388281,-83.9103935,9.8757348,Ubicacion 597388281
597388282,-83.9123479,9.8754431,Ubicacion 597388282
597388283,-83.9105346,9.8751143,Ubicacion 597388283
597388284,-83.9139781,9.8752493,Ubicacion 597388284
597388285,-83.9127603,9.874997,Ubicacion 597388285
597388287,-83.9130678,9.8734075,Ubicacion 597388287
597388288,-83.9124571,9.8744545,Ubicacion 597388288
597388290,-83.9140973,9.8747638,Ubicacion 597388290
597388291,-83.9128828,9.8745478,Ubicacion 597388291
597388292,-83.9134201,9.8751291,Ubicacion 597388292
597388293,-83.9136127,9.8746897,Ubicacion 597388293
597388296,-83.9130024,9.874122,Ubicacion 597388296
597388298,-83.908542,9.8740247,Ubicacion 597388298
597388300,-83.9087811,9.8718108,Ubicacion 597388300
597388301,-83.9085783,9.8712044,Ubicacion 597388301
597388303,-83.9101501,9.8744652,Ubicacion 597388303
597388305,-83.9107069,9.8730009,Ubicacion 597388305
597388307,-83.9109613,9.8720191,Ubicacion 597388307
597388308,-83.9103231,9.8717167,Ubicacion 597388308
597388309,-83.9098526,9.8720566,Ubicacion 597388309
597388310,-83.9096905,9.8726549,Ubicacion 597388310
597388313,-83.90926,9.8742731,Ubicacion 597388313
597388317,-83.90993,9.8751584,Ubicacion 597388317
597388318,-83.9090217,9.8749853,Ubicacion 597388318
597388319,-83.9100323,9.8748472,Ubicacion 597388319
597388320,-83.9090677,9.8746241,Ubicacion 597388320
597388321,-83.9057999,9.8730744,Ubicacion 597388321
600504159,-83.9073893,9.873122,Ubicacion 600504159
600504163,-83.9063337,9.8731701,Ubicacion 600504163
600504164,-83.9059684,9.8729466,Ubicacion 600504164
600504165,-83.9054603,9.8722655,Ubicacion 600504165
600504166,-83.9078913,9.8715685,Ubicacion 600504166
600504168,-83.9080379,9.8726498,Ubicacion 600504168
600504169,-83.9102564,9.8741321,Ubicacion 600504169
600504170,-83.9094375,9.8739535,Ubicacion 600504170
600504171,-83.9103815,9.8737908,Ubicacion 600504171
600504172,-83.909603,9.8736452,Ubicacion 600504172
600504173,-83.9097038,9.8733386,Ubicacion 600504173
600504174,-83.910074,9.873409,Ubicacion 600504174
600504176,-83.90995,9.8706335,Ubicacion 600504176
600504177,-83.9105352,9.8708259,Ubicacion 600504177
600504182,-83.912442,9.8705917,Ubicacion 600504182
600504183,-83.9125049,9.871845,Ubicacion 600504183
600504185,-83.912151,9.8708258,Ubicacion 600504185
600504186,-83.914523,9.8712573,Ubicacion 600504186
600504188,-83.9152769,9.8717444,Ubicacion 600504188
600504189,-83.9123539,9.8722356,Ubicacion 600504189
600504191,-83.9135828,9.8718686,Ubicacion 600504191
600504192,-83.9137652,9.8722104,Ubicacion 600504192
600504193,-83.9131391,9.8719921,Ubicacion 600504193
600504194,-83.9136319,9.8728456,Ubicacion 600504194
600504195,-83.9143209,9.8728126,Ubicacion 600504195
600504196,-83.9139964,9.8711117,Ubicacion 600504196
600504199,-83.9150943,9.8698726,Ubicacion 600504199
600519708,-83.8069655,9.9159911,Ubicacion 600519708
600519710,-83.8096588,9.9153481,Ubicacion 600519710
600519712,-83.8108663,9.9156277,Ubicacion 600519712
600519717,-83.8070616,9.915185,Ubicacion 600519717
600519725,-83.8109861,9.9169921,Ubicacion 600519725
600519734,-83.8087807,9.9152967,Ubicacion 600519734
600519735,-83.8079307,9.915243,Ubicacion 600519735
600519736,-83.8053309,9.9177675,Ubicacion 600519736
600519738,-83.8038357,9.9185196,Ubicacion 600519738
600519740,-83.8029234,9.9194335,Ubicacion 600519740
600519743,-83.8072548,9.9134486,Ubicacion 600519743
600519757,-83.8016456,9.9133917,Ubicacion 600519757
600519937,-83.7881528,9.9208921,Ubicacion 600519937
600519943,-83.7864352,9.9217865,Ubicacion 600519943
602777553,-83.9206483,9.8740048,Ubicacion 602777553
602777555,-83.9212907,9.872251,Ubicacion 602777555
602777556,-83.9206319,9.8747983,Ubicacion 602777556
602777560,-83.921238,9.8742989,Ubicacion 602777560
602777561,-83.9211436,9.8742172,Ubicacion 602777561
602777564,-83.921355,9.8732274,Ubicacion 602777564
602777565,-83.9214391,9.8727226,Ubicacion 602777565
602777567,-83.920756,9.8730681,Ubicacion 602777567
602777569,-83.9200428,9.8739938,Ubicacion 602777569
602777571,-83.9175575,9.8743389,Ubicacion 602777571
602777572,-83.9167866,9.8744728,Ubicacion 602777572
602777577,-83.9182831,9.876708,Ubicacion 602777577
602777579,-83.9193599,9.8769056,Ubicacion 602777579
602777580,-83.9197977,9.8770739,Ubicacion 602777580
602777582,-83.9181586,9.8767673,Ubicacion 602777582
602777583,-83.917777,9.8769922,Ubicacion 602777583
602777584,-83.9184845,9.878035,Ubicacion 602777584
602777585,-83.9192913,9.8768765,Ubicacion 602777585
602777590,-83.9193779,9.8740105,Ubicacion 602777590
602777592,-83.9187451,9.8749305,Ubicacion 602777592
602777593,-83.9187368,9.8741209,Ubicacion 602777593
602777595,-83.9186523,9.8735424,Ubicacion 602777595
602777597,-83.9186023,9.8730719,Ubicacion 602777597
602777598,-83.9186004,9.8726261,Ubicacion 602777598
602777605,-83.9190921,9.8716923,Ubicacion 602777605
602777608,-83.9201889,9.8714937,Ubicacion 602777608
602777609,-83.9206481,9.8737017,Ubicacion 602777609
602777610,-83.9200673,9.8732516,Ubicacion 602777610
602777615,-83.9174978,9.8735297,Ubicacion 602777615
602777616,-83.917305,9.8735117,Ubicacion 602777616
602777617,-83.9176988,9.8729954,Ubicacion 602777617
602777618,-83.9192749,9.8717337,Ubicacion 602777618
602777621,-83.9194565,9.8700848,Ubicacion 602777621
602777622,-83.9211666,9.8696751,Ubicacion 602777622
602777626,-83.9194617,9.8807776,Ubicacion 602777626
603161983,-83.9167566,9.8728044,Ubicacion 603161983
603161984,-83.9164181,9.8725053,Ubicacion 603161984
603161989,-83.9163204,9.8729416,Ubicacion 603161989
603161990,-83.9150213,9.8727175,Ubicacion 603161990
603161991,-83.914725,9.8724875,Ubicacion 603161991
603162001,-83.9155717,9.8696628,Ubicacion 603162001
603162003,-83.9154339,9.868035,Ubicacion 603162003
603162005,-83.9310975,9.8969447,Ubicacion 603162005
603162006,-83.9311535,9.8961138,Ubicacion 603162006
603162016,-83.9320108,9.8874494,Ubicacion 603162016
603162017,-83.9322155,9.8870795,Ubicacion 603162017
603162021,-83.9333011,9.8812932,Ubicacion 603162021
603162023,-83.9337033,9.8806475,Ubicacion 603162023
603162029,-83.9305742,9.8874293,Ubicacion 603162029
603162031,-83.9322132,9.8860925,Ubicacion 603162031
603162032,-83.9298132,9.8866475,Ubicacion 603162032
603162033,-83.929143,9.8864857,Ubicacion 603162033
603162036,-83.9270224,9.883458,Ubicacion 603162036
603162047,-83.9273162,9.8886109,Ubicacion 603162047
603162048,-83.928438,9.8871094,Ubicacion 603162048
603162049,-83.9288066,9.8872999,Ubicacion 603162049
603162050,-83.9289755,9.8873978,Ubicacion 603162050
603162051,-83.9317353,9.8938419,Ubicacion 603162051
603162057,-83.9353469,9.8954449,Ubicacion 603162057
603162059,-83.9320191,9.8912074,Ubicacion 603162059
603162060,-83.9326422,9.8913623,Ubicacion 603162060
603162061,-83.9343979,9.8918046,Ubicacion 603162061
603162069,-83.9317111,9.8877359,Ubicacion 603162069
603162070,-83.9312305,9.887487,Ubicacion 603162070
603162071,-83.9314431,9.8880242,Ubicacion 603162071
603162072,-83.9310518,9.8878117,Ubicacion 603162072
603884756,-83.9632546,9.9051168,Ubicacion 603884756
603884761,-83.9632809,9.9054077,Ubicacion 603884761
603884762,-83.9628021,9.9053707,Ubicacion 603884762
603884767,-83.9630078,9.9050719,Ubicacion 603884767
603899637,-83.9312993,9.8793653,Ubicacion 603899637
603899645,-83.9316118,9.8784442,Ubicacion 603899645
603899646,-83.9303914,9.8764685,Ubicacion 603899646
603899654,-83.9279558,9.8775172,Ubicacion 603899654
603899658,-83.9292828,9.8767112,Ubicacion 603899658
603899666,-83.9322832,9.8752542,Ubicacion 603899666
603899668,-83.9330428,9.8746547,Ubicacion 603899668
603899669,-83.9339803,9.8778072,Ubicacion 603899669
603899673,-83.9317723,9.8746343,Ubicacion 603899673
603899674,-83.933024,9.8764323,Ubicacion 603899674
603899675,-83.9335455,9.8759834,Ubicacion 603899675
603899676,-83.933675,9.8775702,Ubicacion 603899676
603899678,-83.9340325,9.8773462,Ubicacion 603899678
603899679,-83.9333939,9.8772437,Ubicacion 603899679
603899686,-83.9330491,9.8792205,Ubicacion 603899686
603899687,-83.9325421,9.8789189,Ubicacion 603899687
603899688,-83.9319956,9.8797521,Ubicacion 603899688
603899692,-83.9336356,9.8783854,Ubicacion 603899692
603899693,-83.9328504,9.8783952,Ubicacion 603899693
603899694,-83.9332152,9.8786277,Ubicacion 603899694
603899695,-83.9300481,9.8706694,Ubicacion 603899695
603899699,-83.92912,9.8696332,Ubicacion 603899699
603899700,-83.9301569,9.8704967,Ubicacion 603899700
603899703,-83.9291842,9.8699001,Ubicacion 603899703
603899704,-83.92855,9.8709183,Ubicacion 603899704
603899707,-83.9275592,9.8704463,Ubicacion 603899707
603899709,-83.9271113,9.8694945,Ubicacion 603899709
603899712,-83.926564,9.8701787,Ubicacion 603899712
603899715,-83.9272819,9.8690257,Ubicacion 603899715
603899717,-83.9275965,9.8684857,Ubicacion 603899717
603899719,-83.9280228,9.8693489,Ubicacion 603899719
603899721,-83.927836,9.8697815,Ubicacion 603899721
603899724,-83.9279673,9.8706303,Ubicacion 603899724
603899725,-83.92866,9.8682724,Ubicacion 603899725
603899727,-83.9273246,9.8675315,Ubicacion 603899727
603899728,-83.9255839,9.8698392,Ubicacion 603899728
603899729,-83.9254045,9.8693432,Ubicacion 603899729
603899731,-83.9257888,9.8671687,Ubicacion 603899731
603899732,-83.925652,9.8679771,Ubicacion 603899732
603899733,-83.9250488,9.8684767,Ubicacion 603899733
603899734,-83.9255284,9.8685781,Ubicacion 603899734
603899736,-83.9254628,9.8689854,Ubicacion 603899736
603899738,-83.9258967,9.8695179,Ubicacion 603899738
603899741,-83.9262839,9.8713515,Ubicacion 603899741
603899743,-83.9241154,9.8712899,Ubicacion 603899743
603899744,-83.9234106,9.8710919,Ubicacion 603899744
603899746,-83.9245763,9.8699449,Ubicacion 603899746
603899750,-83.9250014,9.8695172,Ubicacion 603899750
603899752,-83.9238508,9.8699406,Ubicacion 603899752
603899753,-83.9235565,9.8705959,Ubicacion 603899753
603899754,-83.9227258,9.8703035,Ubicacion 603899754
603899756,-83.9232545,9.8715619,Ubicacion 603899756
603899757,-83.9269201,9.8717778,Ubicacion 603899757
603899760,-83.9258583,9.8727149,Ubicacion 603899760
603899763,-83.9265023,9.8719199,Ubicacion 603899763
603899764,-83.9260606,9.8729197,Ubicacion 603899764
603899767,-83.9266828,9.8721693,Ubicacion 603899767
603899770,-83.9268425,9.8723668,Ubicacion 603899770
603899771,-83.9267275,9.8731168,Ubicacion 603899771
603899773,-83.9265957,9.8726133,Ubicacion 603899773
603899774,-83.9270572,9.8719674,Ubicacion 603899774
603899775,-83.9272792,9.8717093,Ubicacion 603899775
603899776,-83.927241,9.8722013,Ubicacion 603899776
603899777,-83.9275389,9.8718882,Ubicacion 603899777
603899778,-83.9244535,9.8703086,Ubicacion 603899778
603899779,-83.9254567,9.8709482,Ubicacion 603899779
603899780,-83.9272398,9.8713606,Ubicacion 603899780
611914462,-83.7964344,9.9041184,Ubicacion 611914462
611914480,-83.7998638,9.898368,Ubicacion 611914480
611914495,-83.8021364,9.8902695,Ubicacion 611914495
617847787,-83.922439,9.8709696,Ubicacion 617847787
617847788,-83.9215531,9.8705583,Ubicacion 617847788
617847789,-83.9209849,9.8702641,Ubicacion 617847789
617847790,-83.9219796,9.8723697,Ubicacion 617847790
617847791,-83.9222887,9.8708998,Ubicacion 617847791
617847792,-83.9224124,9.871869,Ubicacion 617847792
617847793,-83.9220973,9.8718153,Ubicacion 617847793
617847799,-83.9272547,9.8790832,Ubicacion 617847799
617847808,-83.927231,9.8776916,Ubicacion 617847808
617847810,-83.9275452,9.8772924,Ubicacion 617847810
617847811,-83.9279934,9.8793554,Ubicacion 617847811
617847813,-83.9293571,9.883375,Ubicacion 617847813
617847816,-83.9271519,9.8829107,Ubicacion 617847816
617847819,-83.9277187,9.8805158,Ubicacion 617847819
617847821,-83.9279616,9.8830777,Ubicacion 617847821
617847823,-83.9284952,9.8806821,Ubicacion 617847823
617847825,-83.9287514,9.8796125,Ubicacion 617847825
617847831,-83.9294979,9.8788929,Ubicacion 617847831
617847832,-83.9292769,9.8808454,Ubicacion 617847832
617847833,-83.9287145,9.8832444,Ubicacion 617847833
617847843,-83.9270384,9.8837211,Ubicacion 617847843
617910860,-83.8749905,9.893135,Ubicacion 617910860
617910861,-83.8740575,9.8962555,Ubicacion 617910861
617910872,-83.8721816,9.8965358,Ubicacion 617910872
617910873,-83.87357,9.8918518,Ubicacion 617910873
617910877,-83.8730084,9.8968045,Ubicacion 617910877
617910878,-83.8741393,9.8928862,Ubicacion 617910878
617910879,-83.8750696,9.8957069,Ubicacion 617910879
617910880,-83.8718566,9.8947692,Ubicacion 617910880
617910881,-83.871632,9.8955119,Ubicacion 617910881
617910882,-83.872549,9.8924152,Ubicacion 617910882
617910883,-83.8755907,9.8941618,Ubicacion 617910883
617910884,-83.8723145,9.8931953,Ubicacion 617910884
617910885,-83.8753042,9.8949397,Ubicacion 617910885
617910886,-83.8720942,9.8939976,Ubicacion 617910886
617910887,-83.8748809,9.8964541,Ubicacion 617910887
617910888,-83.8738588,9.8969714,Ubicacion 617910888
617910891,-83.873191,9.8959869,Ubicacion 617910891
617910892,-83.8724136,9.895753,Ubicacion 617910892
617910893,-83.8742859,9.8954842,Ubicacion 617910893
617910894,-83.8734184,9.8952346,Ubicacion 617910894
617910895,-83.8726365,9.895001,Ubicacion 617910895
617910896,-83.8745094,9.8946883,Ubicacion 617910896
617910897,-83.8736702,9.8944404,Ubicacion 617910897
617910898,-83.872871,9.8942101,Ubicacion 617910898
617910899,-83.8747436,9.8939128,Ubicacion 617910899
617910900,-83.8738957,9.893658,Ubicacion 617910900
617910901,-83.8731059,9.8934175,Ubicacion 617910901
617910902,-83.8733347,9.8926458,Ubicacion 617910902
618259128,-83.8631699,9.8989745,Ubicacion 618259128
618259156,-83.8522059,9.9049627,Ubicacion 618259156
618259209,-83.842402,9.9182738,Ubicacion 618259209
618259213,-83.8410019,9.9179961,Ubicacion 618259213
618259214,-83.8401776,9.9183287,Ubicacion 618259214
618259216,-83.8396655,9.9186006,Ubicacion 618259216
618259217,-83.8393433,9.918648,Ubicacion 618259217
620070055,-83.9414351,9.8800276,Ubicacion 620070055
620070070,-83.9389514,9.8785532,Ubicacion 620070070
620070072,-83.9381258,9.8778914,Ubicacion 620070072
620070090,-83.9388456,9.8750367,Ubicacion 620070090
620070096,-83.9398073,9.8729934,Ubicacion 620070096
620070098,-83.9406019,9.8730333,Ubicacion 620070098
620070104,-83.9417915,9.8735002,Ubicacion 620070104
620070109,-83.9427175,9.8703627,Ubicacion 620070109
620070111,-83.9358284,9.8817187,Ubicacion 620070111
620070116,-83.936274,9.881371,Ubicacion 620070116
620070121,-83.9368048,9.8800231,Ubicacion 620070121
620070140,-83.9398215,9.8755627,Ubicacion 620070140
620070143,-83.9406504,9.8751189,Ubicacion 620070143
620070186,-83.9439376,9.8709158,Ubicacion 620070186
620070197,-83.9413885,9.869597,Ubicacion 620070197
620070199,-83.9434927,9.8708345,Ubicacion 620070199
620070203,-83.9423319,9.8701423,Ubicacion 620070203
620070215,-83.940952,9.8746701,Ubicacion 620070215
620070217,-83.9393765,9.8739537,Ubicacion 620070217
620070219,-83.9413385,9.874103,Ubicacion 620070219
620070223,-83.9395871,9.8734827,Ubicacion 620070223
620070226,-83.940715,9.873958,Ubicacion 620070226
620070228,-83.9411756,9.8732717,Ubicacion 620070228
620070229,-83.9400683,9.8742815,Ubicacion 620070229
620070231,-83.9402713,9.873794,Ubicacion 620070231
620070237,-83.9401357,9.8753846,Ubicacion 620070237
620070239,-83.9413932,9.8758779,Ubicacion 620070239
620070241,-83.9415567,9.8754734,Ubicacion 620070241
620070243,-83.9417839,9.8749521,Ubicacion 620070243
620070246,-83.9375431,9.8770245,Ubicacion 620070246
620070249,-83.9373464,9.8769118,Ubicacion 620070249
620070254,-83.9347673,9.8760452,Ubicacion 620070254
620070258,-83.9383382,9.8758018,Ubicacion 620070258
620070263,-83.9365785,9.8753418,Ubicacion 620070263
620070265,-83.9358763,9.8750262,Ubicacion 620070265
620070271,-83.9327547,9.8739881,Ubicacion 620070271
620070274,-83.9339894,9.8772259,Ubicacion 620070274
620070277,-83.9350106,9.876174,Ubicacion 620070277
620070279,-83.9352356,9.8762772,Ubicacion 620070279
620070283,-83.9361506,9.8735866,Ubicacion 620070283
620070285,-83.9366112,9.8766152,Ubicacion 620070285
620089142,-83.8304368,9.8341504,Ubicacion 620089142
620089162,-83.8330516,9.8280461,Ubicacion 620089162
620089166,-83.832821,9.8265027,Ubicacion 620089166
620089169,-83.8301736,9.8269018,Ubicacion 620089169
620089368,-83.7616472,9.8704492,Ubicacion 620089368
620089501,-83.7190339,9.8530396,Ubicacion 620089501
620089504,-83.7184875,9.8510118,Ubicacion 620089504
620089506,-83.7180328,9.8508355,Ubicacion 620089506
620089509,-83.7151364,9.849619,Ubicacion 620089509
620089515,-83.727173,9.8535502,Ubicacion 620089515
620089521,-83.727947,9.8533666,Ubicacion 620089521
620089522,-83.7257987,9.8542104,Ubicacion 620089522
620089524,-83.7259303,9.8533549,Ubicacion 620089524
620089526,-83.7249452,9.8540745,Ubicacion 620089526
620089527,-83.7250738,9.8532156,Ubicacion 620089527
622124304,-83.9562975,9.8459576,Ubicacion 622124304
622124340,-83.97196,9.8433637,Ubicacion 622124340
622124349,-83.9764945,9.843124,Ubicacion 622124349
622124381,-83.9879746,9.8436497,Ubicacion 622124381
622124846,-83.9897754,9.8434532,Ubicacion 622124846
622124851,-83.9893081,9.8434366,Ubicacion 622124851
622124855,-83.9578681,9.8467678,Ubicacion 622124855
627944943,-83.9367323,9.8766315,Ubicacion 627944943
627944944,-83.9394223,9.8754032,Ubicacion 627944944
627944945,-83.9398792,9.8744229,Ubicacion 627944945
627944947,-83.9379136,9.8741591,Ubicacion 627944947
627944952,-83.93903,9.8771953,Ubicacion 627944952
627944959,-83.9406343,9.8795457,Ubicacion 627944959
627944961,-83.9402206,9.8804084,Ubicacion 627944961
627944963,-83.9381459,9.8799768,Ubicacion 627944963
627944967,-83.937795,9.8792662,Ubicacion 627944967
627944969,-83.9376291,9.8801482,Ubicacion 627944969
627944970,-83.9381163,9.8803206,Ubicacion 627944970
627944971,-83.9385424,9.8800216,Ubicacion 627944971
627944972,-83.9384927,9.8804588,Ubicacion 627944972
627944973,-83.9389201,9.8800647,Ubicacion 627944973
627944975,-83.9388644,9.8806227,Ubicacion 627944975
627944976,-83.9393028,9.8801035,Ubicacion 627944976
627944978,-83.9392536,9.8807517,Ubicacion 627944978
627944981,-83.9392678,9.8805843,Ubicacion 627944981
627944982,-83.9374509,9.8820126,Ubicacion 627944982
627944983,-83.9359519,9.8819584,Ubicacion 627944983
627944989,-83.9336767,9.8825907,Ubicacion 627944989
627944993,-83.932575,9.8801042,Ubicacion 627944993
627944994,-83.9333545,9.8841575,Ubicacion 627944994
627944995,-83.9340646,9.8845909,Ubicacion 627944995
627944996,-83.9328034,9.8850454,Ubicacion 627944996
627944997,-83.9338093,9.8857398,Ubicacion 627944997
627944998,-83.9326166,9.8853123,Ubicacion 627944998
627945000,-83.9303612,9.8839114,Ubicacion 627945000
627945001,-83.931616,9.886155,Ubicacion 627945001
627945004,-83.9316644,9.884625,Ubicacion 627945004
627945005,-83.931921,9.8842761,Ubicacion 627945005
627945006,-83.9314096,9.8850112,Ubicacion 627945006
627945008,-83.9302838,9.8843699,Ubicacion 627945008
627945012,-83.9298836,9.8862848,Ubicacion 627945012
627945014,-83.9304436,9.8866306,Ubicacion 627945014
627945015,-83.9298892,9.8858135,Ubicacion 627945015
627945016,-83.9303143,9.8858459,Ubicacion 627945016
627945018,-83.9309875,9.8859508,Ubicacion 627945018
627945024,-83.930347,9.8854365,Ubicacion 627945024
627945025,-83.93067,9.8845221,Ubicacion 627945025
627945026,-83.9307625,9.8853658,Ubicacion 627945026
627945027,-83.9310244,9.8847344,Ubicacion 627945027
627945031,-83.9283714,9.8875213,Ubicacion 627945031
627945032,-83.9280529,9.8873888,Ubicacion 627945032
627945042,-83.9319483,9.8875841,Ubicacion 627945042
628238164,-84.0111873,9.9013637,Ubicacion 628238164
628238174,-84.0109621,9.9017677,Ubicacion 628238174
628238246,-84.0116405,9.900622,Ubicacion 628238246
628238250,-84.0114149,9.9009735,Ubicacion 628238250
633567923,-83.7872245,9.8917296,Ubicacion 633567923
633568098,-83.80103,9.8680927,Ubicacion 633568098
633568103,-83.8026474,9.8650516,Ubicacion 633568103
633568126,-83.8084433,9.8590559,Ubicacion 633568126
633568145,-83.8143376,9.8518352,Ubicacion 633568145
633568263,-83.8246099,9.8370093,Ubicacion 633568263
635068469,-83.9269602,9.879141,Ubicacion 635068469
635068472,-83.9264755,9.8792309,Ubicacion 635068472
635068474,-83.9344237,9.882237,Ubicacion 635068474
635068476,-83.933478,9.8811496,Ubicacion 635068476
638686460,-83.963731,9.8379189,Ubicacion 638686460
638686469,-83.966806,9.8332732,Ubicacion 638686469
638686478,-83.9561769,9.8458925,Ubicacion 638686478
638686487,-83.9533088,9.8498777,Ubicacion 638686487
638686493,-83.9491921,9.8486123,Ubicacion 638686493
638686495,-83.9551379,9.8503378,Ubicacion 638686495
638686497,-83.9553369,9.8496987,Ubicacion 638686497
638686498,-83.9567223,9.8500537,Ubicacion 638686498
638686512,-83.9478394,9.8551405,Ubicacion 638686512
638686535,-83.9445832,9.8708105,Ubicacion 638686535
638686539,-83.9486795,9.8682295,Ubicacion 638686539
638686550,-83.9561742,9.9014489,Ubicacion 638686550
638686553,-83.9548458,9.9012801,Ubicacion 638686553
638686554,-83.954432,9.9012495,Ubicacion 638686554
638686555,-83.9542538,9.8987761,Ubicacion 638686555
638686558,-83.9425531,9.8941209,Ubicacion 638686558
638686560,-83.9412597,9.8922287,Ubicacion 638686560
638686561,-83.9411561,9.892329,Ubicacion 638686561
638686567,-83.9415684,9.8926382,Ubicacion 638686567
638686571,-83.942083,9.8913059,Ubicacion 638686571
638686580,-83.9399766,9.8912572,Ubicacion 638686580
638686581,-83.9400445,9.8911963,Ubicacion 638686581
638686582,-83.9394085,9.8893959,Ubicacion 638686582
638686586,-83.9395491,9.8898273,Ubicacion 638686586
638686589,-83.9386409,9.8895385,Ubicacion 638686589
638686590,-83.9380254,9.8892251,Ubicacion 638686590
638686591,-83.9370407,9.8889884,Ubicacion 638686591
638686592,-83.9351797,9.8879731,Ubicacion 638686592
638686595,-83.9403435,9.8877689,Ubicacion 638686595
638686596,-83.938745,9.8886962,Ubicacion 638686596
638686602,-83.9408353,9.8884741,Ubicacion 638686602
638686603,-83.9397813,9.8905361,Ubicacion 638686603
638686610,-83.9418141,9.8681729,Ubicacion 638686610
638686615,-83.9425286,9.8694784,Ubicacion 638686615
638686622,-83.9414109,9.8681075,Ubicacion 638686622
638686625,-83.9424161,9.8698566,Ubicacion 638686625
638686626,-83.9422639,9.8701324,Ubicacion 638686626
638686627,-83.9420107,9.8712534,Ubicacion 638686627
638686630,-83.9424359,9.8711866,Ubicacion 638686630
650981152,-83.8537137,9.8894893,Ubicacion 650981152
650981162,-83.85408,9.8892478,Ubicacion 650981162
650981177,-83.8524614,9.8880437,Ubicacion 650981177
650981182,-83.8552285,9.8906327,Ubicacion 650981182
655320003,-83.9483531,9.8402259,Ubicacion 655320003
655320004,-83.9481339,9.8408769,Ubicacion 655320004
655320008,-83.9495836,9.8431611,Ubicacion 655320008
655320009,-83.9494888,9.8435129,Ubicacion 655320009
655320010,-83.9478031,9.8418543,Ubicacion 655320010
655320011,-83.9471344,9.8422703,Ubicacion 655320011
655320012,-83.9480178,9.8412219,Ubicacion 655320012
655320014,-83.9476353,9.8424195,Ubicacion 655320014
655320015,-83.9480778,9.8425482,Ubicacion 655320015
655320016,-83.9469583,9.8428186,Ubicacion 655320016
655320017,-83.9473309,9.8434371,Ubicacion 655320017
655320018,-83.9468201,9.8432929,Ubicacion 655320018
655320019,-83.9477886,9.843547,Ubicacion 655320019
655320020,-83.9490178,9.8433864,Ubicacion 655320020
655320021,-83.9479256,9.8430737,Ubicacion 655320021
655320026,-83.944352,9.8412978,Ubicacion 655320026
655320027,-83.9452557,9.8428533,Ubicacion 655320027
655320028,-83.9453645,9.8423749,Ubicacion 655320028
655320029,-83.9450916,9.843358,Ubicacion 655320029
655320031,-83.9439484,9.8424867,Ubicacion 655320031
655320032,-83.943995,9.8423366,Ubicacion 655320032
655320033,-83.943264,9.8421916,Ubicacion 655320033
655320036,-83.9425169,9.841133,Ubicacion 655320036
655320040,-83.9497994,9.8457501,Ubicacion 655320040
655320041,-83.9471866,9.8439198,Ubicacion 655320041
655320042,-83.948649,9.8448755,Ubicacion 655320042
655320043,-83.9473482,9.8450677,Ubicacion 655320043
655320044,-83.9465337,9.844276,Ubicacion 655320044
655320045,-83.94687,9.8449388,Ubicacion 655320045
655320046,-83.9466711,9.8438046,Ubicacion 655320046
655320047,-83.9474975,9.844552,Ubicacion 655320047
655320049,-83.9487766,9.84436,Ubicacion 655320049
655320050,-83.947644,9.8440464,Ubicacion 655320050
655320051,-83.9488993,9.8438649,Ubicacion 655320051
655320052,-83.9485259,9.8454135,Ubicacion 655320052
655320053,-83.9469533,9.8462897,Ubicacion 655320053
655320054,-83.9483292,9.8462738,Ubicacion 655320054
655320055,-83.947082,9.8458915,Ubicacion 655320055
655320056,-83.9484252,9.845854,Ubicacion 655320056
655320057,-83.9472106,9.8454933,Ubicacion 655320057
655320058,-83.9465655,9.8459189,Ubicacion 655320058
655320059,-83.9480349,9.8475606,Ubicacion 655320059
655320060,-83.946674,9.8471541,Ubicacion 655320060
655320061,-83.9481358,9.8471193,Ubicacion 655320061
655320062,-83.9468158,9.8467153,Ubicacion 655320062
655320063,-83.9482362,9.8466804,Ubicacion 655320063
655320064,-83.9449484,9.8438159,Ubicacion 655320064
655320065,-83.9459354,9.8441023,Ubicacion 655320065
655320066,-83.9457753,9.8446264,Ubicacion 655320066
655320067,-83.9447915,9.8443176,Ubicacion 655320067
