name,lat,lon,nearest_node
Parroquia San Antonio de Padua,9.895336137365963,-83.87209669669349,617910881
Liceo Francisco J. Orlich,9.892006326344873,-83.8708411751808,1834437428
Banco Nacional,9.838905763667489,-83.86675090868268,1834517388
Clínica CCSS Paraíso,9.838085077543969,-83.8662655850862,1834517267
Liceo de Paraíso,9.829576035214485,-83.86989041252826,1180321396
Municipalidad de Paraíso,9.839324016921108,-83.86577091464667,321771637
Terminal Paraíso - Cartago,9.839641490143915,-83.86484554294444,332472177
Santuario Nacional de Nuestra Señora de la Limpia Concepción del Rescate de Ujarrás,9.838751849097028,-83.86517864455861,479464782
Convento Hermanas Clarisas,9.835624936736364,-83.88839214829682,696112321
Escuela Eugenio Corrales Bianchi,9.836692307915511,-83.86984612285637,498542786
CEN-CINAI,9.869332271077678,-83.90254373155264,701685281
Clínica Dental Santa Inés,9.868553238459107,-83.90224123604136,809892689
Consultorio Médico Dr José Antonio Mena Nájera,9.868100200000006,-83.9010729,1180277828
Delegación Policial de Oreamuno,9.869945751989585,-83.90456602444829,596515881
Mucap,9.868373005645125,-83.90491186300056,596515665
Escuela Monseñor Sanabria,9.869284529032251,-83.9018913853754,4371637238
Jardín de niños El Conejito Feliz,9.869826605451486,-83.9042369225551,596515609
Municipalidad de Oreamuno,9.868763205325592,-83.90429327307561,596515613
Parroquia San Rafael Arcángel,9.869265397148126,-83.90361286550136,596515612
Iglesia de Potrero Cerrado,9.917544712690857,-83.88009900671061,1860916228
AYA Tierra Blanca,9.914527672409747,-83.89351719428075,1834928238
Biblioteca José Figueres Ferrer,9.854882626040093,-83.91262466044984,1362316606
Comedor Institucional Oeste,9.855382796588213,-83.91289365187524,10032514861
Escuela Francisco Gamboa,9.891317020794387,-84.03411217236163,2038620019
Iglesia de Río Azul,9.892439554444096,-84.03515477619166,2038620054
Parqueos Unidad de Transportes,9.853855534070323,-83.9100135315097,6355148451
Clínica de Salud,9.855162497200622,-83.90974739077728,1362316615
Iglesia de Colonia de Guayabo,9.965403578139215,-83.67657252345971,2076990043
Salón Comunal,9.965107912889728,-83.67615667721955,2076990043
Escuela de Colonias de Guayabo,9.965527881593847,-83.67580227582438,2076990184
Iglesia de Copalchí,9.81936230052561,-84.03334746688172,2260167718
Capilla Divino Niño,9.861394970856324,-83.90664974710619,3632316153
Iglesia La Luz del Mundo Cartago,9.86845549108653,-83.93264374079187,11013267062
Capilla San Agustín,9.859380699999999,-83.91329145000003,450502947
Iglesia Nueva Vida con Propósito,9.857478716649132,-83.92311781747645,472395245
Iglesia MANA Cartago,9.857494475780161,-83.92229168433425,472395240
Iglesia Manantiales de Vida Eterna,9.847157264806599,-83.89291488645242,10970469148
Bancrédito,9.901212552718311,-83.99780931978385,299756519
Rufos,9.901485034884821,-83.99746788354501,299756518
Rufos,9.901353323010872,-83.99750534814224,272786383
BAC Credomatic,9.901508756399933,-83.99734622100489,272786383
Banco Nacional,9.902416300277562,-83.99580828918016,299756688
BCR,9.901802995961079,-83.99765686658742,299756518
Cinépolis La Unión,9.90270528041397,-83.99617152661271,299756688
Farmacia Sucre,9.902397568095601,-83.99592442329681,299756688
Inka Grill,9.901837378978618,-83.99628284709316,272786401
Pops,9.901881595406978,-83.99627409083408,272786401
Rostipollos La Unión,9.901778000165255,-83.99589116018092,272786401
Servicios Sanitarios,9.902291658590594,-83.99579106980909,299756688
Tintos y Blancos,9.90178922509288,-83.99628666817149,272786401
Davivienda,9.901416676721258,-83.99749214736396,272786383
Burger King,9.90209259172182,-83.99604939440266,272786401
El Fogoncito,9.901796089986721,-83.99627635858629,272786401
KFC,9.901757237989132,-83.99633310088849,272786401
McDonald's,9.901845716393503,-83.99622740650277,272786401
Mucap,9.902749103016163,-83.99620344145143,299756688
Pizza Hut,9.902040054074156,-83.99608064432024,272786401
Quiznos,9.901713066666666,-83.99638015497078,272786401
Scotiabank,9.901153808418389,-83.9975318357117,272786383
Servicios Sanitarios,9.902224500356578,-83.99582534058054,299756688
Subway,9.901986623101651,-83.99611540164062,272786401
Sucre,9.901899920943995,-83.99723267560788,272786436
Ta Bueno,9.901893041302511,-83.99618411431035,272786401
Taco Bell,9.901937146361478,-83.99614817936103,272786401
Rostipollos,9.867161339953457,-83.94200516491713,5800099245
Sole Mio,9.867231871687759,-83.94195591105357,5800099245
Tukasa Cafe,9.867101739646195,-83.94203419025118,5800099245
BAC Credomatic,9.867303155454923,-83.94214853568947,3957306931
Banco Lafise,9.866841799999998,-83.9417559,5800099245
Banco Nacional,9.867001620264887,-83.94218877501777,5800099245
BCR,9.86673013562214,-83.94184731114046,5800099245
Burger King,9.86647130878251,-83.94327160477017,281361579
COOPENAE,9.867282732109414,-83.94203465895966,5800099245
Farmacia Fischel,9.866913423792516,-83.9428921369072,281361579
KFC,9.86644277937895,-83.94310038418348,281361579
Mandarina,9.866553966644164,-83.94258655344693,5800099245
McDonald's,9.866456893124672,-83.94318748471655,281361579
El Fogoncito,9.866491666228582,-83.94282564929324,281361579
La Estación,9.866826880643798,-83.94324997195196,281361579
Pupusas Lo Mejor D' Maíz,9.866760897312187,-83.94325639319024,281361579
Pizza Hut,9.866490424014042,-83.94338585802791,281361579
Revolución Mexicana,9.86651030739206,-83.94350160216709,281361579
Shawaddi,9.866535921630627,-83.9428206020354,281361579
Satay,9.866579218231085,-83.94281604607089,281361579
Taco Bell,9.866500086509953,-83.94344202615478,281361579
Tu Manguito,9.867037912196666,-83.94318199667956,281361579
Rocket Burger,9.866519921739165,-83.94355931311782,281361579
Subway,9.866622703644216,-83.94281157279495,281361579
Panda,9.86643353158775,-83.94303998471464,281361579
Parqieo Centro de las Artes,9.857181441389255,-83.9111245336074,8359834689
Escuela Rafael Fuentes Piedra,9.887054493288534,-83.70335029394512,2371454831
Iglesia de San Juan Norte,9.88905164004372,-83.7064387758893,2371455024
Iglesia San Juan Sur,9.87357867973531,-83.69573469554128,8447142668
Escuela San Juan Sur,9.8792801172673,-83.69537559098579,650976753
Escuela El Recreo,9.897701303239508,-83.69506712876793,8447132698
Campo Ferial,9.888195413588578,-84.03321327299862,6600929800
Municipalidad de Jiménez,9.893247945886714,-83.74640172481503,3954259731
Escuela Cecilio Lindo Morales,9.896992227561467,-83.74639257940781,560111968
Liceo Hernán Vargas Ramírez,9.892542075246777,-83.74468228856404,5141996012
Unidad Pedagógica El Molino,9.864512537489855,-83.92814037177169,472374511
Iglesia de Sabanillas,9.859102633356587,-83.74007290007773,2679572737
CEN-CINAI,9.859616753820356,-83.73993938375072,2679480097
Parroquia Inmaculado Corazón de María,9.853352055174462,-83.7238558650076,2164687634
Los Conejos,9.85450435,-83.72791910000001,2679760812
Iglesia de La Gloria,9.867607100000003,-83.73034759999999,2679760917
EBAIS Tucurrique,9.855112713765966,-83.72421593241955,2164687619
Oasis de Esperanza,9.855803027490484,-83.72278295819395,2164687637
Instituto Dr. Clodomiro Picado Twight,9.900189746219738,-83.67642683675415,479493867
Centro de Atención Institucional Jorge Debravo,9.839662462491168,-83.92634696105623,1635976325
Cafetería,9.890934139843159,-83.65315881328709,3069387596
Colegio San Nicolás,9.875211713624857,-83.93277387168014,603899666
Escuela República Francesa,9.878964729478225,-83.93635476184828,3009871806
Escuela Juan Vázquez de Coronado,9.840830312227709,-83.91567235281242,1283525911
Escuela Cocorí,9.841926509325143,-83.9229477018617,2753159489
Escuela Fernando Guzmán Mata,9.849232254711959,-83.92101878293306,587923957
Parroquia Dulce Nombre de Jesús,9.84481365997772,-83.90802521895348,804591908
Casa Vieja,9.844409319536096,-83.88632521968985,5927454112
Escuela Villas de Ayarco,9.901426944470305,-84.01335757732377,1833777730
Iglesia de Banderilla,9.900895091870192,-83.91535615798185,1676542545
Liceo Braulio Carrillo Colina,9.871533894190371,-83.89417485469585,1237332215
Complejo Turistico Truchas La Tranquera,9.841561979784988,-83.7802344863967,3230694011
Escuela de Tres Equis,9.960611190746611,-83.57212074988922,1816992533
Liceo Tres Equis,9.957263612868866,-83.57452686303918,3075180783
Escuela La Flor,9.955709900000002,-83.59660455000001,1816992571
Escuela Peralta,9.966649419814452,-83.61196618390935,3264699357
Centro Agronómico Tropical de Investigación y Enseñanza,9.895189300328749,-83.65659450953977,3069387596
UCR - Sede del Atlántico,9.902509039840055,-83.67099002883091,479493840
Escuela Las Américas,9.899474040365206,-83.67870920131733,479493872
Escuela Encarnación Gamboa,9.922604197744432,-83.7862809600078,3284669262
Escuela Fray José Antonio Liendo y Goicoechea,9.837806687228998,-83.86546717705492,479464762
Escuela La Laguna,9.831621759017473,-83.87666768499679,2754580318
Escuela  Vicente Lachner Sandoval,9.848912608291796,-83.84601366032615,832409935
Colegio Técnico Profesional Santa Lucía,9.835432532517231,-83.88098416460218,1237400242
Escuela Rescate de Ujarrás,9.839472241501262,-83.87699352160146,696113551
Escuela Santa Lucía,9.841604117349622,-83.88284103705526,1180309090
Escuela Bilingüe Villa Paraíso,9.843178840123425,-83.88073921988175,832381409
Escuela Miguel Picado Barquero,9.867955172456243,-83.79789013808188,3331024274
Iglesia Santiago de Paraíso,9.86928700434101,-83.79902419020104,3331026015
Escuela Florencio del Castillo,9.82454817028081,-83.80173900762172,835667851
Liceo Enrique Guier Sáenz,9.824127518479099,-83.80274108252446,835667699
Escuela William Brenes Fonseca,9.826255801990271,-83.79606209682497,832407604
Escuela Clemente Avendaño Sáenz,9.827828179357434,-83.82691767213664,1180344818
Albergue de Niños Pueblito de Costa Rica,9.830151330273633,-83.86851048692975,1180321396
Escuela Álvaro Esquivel Bonilla,9.777254585736678,-83.84202775478522,288612237
Liceo de Orosi,9.779941551986683,-83.84159343798757,10956629736
Liceo Dulce Nombre,9.847571474793007,-83.91088979725724,1599042082
Escuela Proceso Solano Ramírez,9.850808100391237,-83.90070147233753,1237316718
Escuela Mariano Cortés,9.907873670813014,-83.68846013971742,540898106
Iglesia Santiago del Monte,9.892688378661596,-83.99534512533018,417234610
Escuela de Santiago del Monte,9.893055687901551,-83.99610888116304,417234492
Liceo Nuevo de San Diego,9.896980020055041,-83.9950292304454,6003788019
Escuela Carlos Luis Valverde Vega,9.828902679754387,-83.95316425696825,1640059674
Liceo de Tobosi,9.83769151263384,-83.98321525606643,2349507167
Escuela Juan Ramírez Ramírez,9.838424464674587,-83.98401768843638,2349487207
Escuela Quebradilla,9.84386114716275,-83.98929613917892,622124851
Colegio Técnico Profesional Fernando Volio Jiménez,9.845607457211658,-83.99419700273084,11041640069
Los Chespiritos 1,9.616382230376164,-83.81906288940044,1296751784
UNED - Centro Universitario Turrialba,9.899969264057159,-83.68001868676959,1736826983
Parroquia Nuestra Señora del Carmen,9.894036883464452,-83.74631119071819,560111971
Juzgado Contravencional de Jiménez,9.893858204703509,-83.74496834209373,3728609976
Parroquia Nuestra Señora de la Candelaria,9.793201233507716,-84.0352910795928,3685098323
Escuela Fernando Terán Valls,9.925318484655033,-84.00064522326092,6399589007
Antigua Iglesia,9.925014784023938,-83.99973396239281,6399589007
Escuela Ricardo Jiménez Oreamuno,9.84544902275014,-83.93829869175916,472498770
Municipalidad de El Guarco,9.845321798704175,-83.93882728921197,472498768
Delta,9.871708710199439,-83.94471850513298,11043595259
Delta,9.8717356,-83.94496125,9511762160
Estación Coopeinsermu R.L y GAS LP,9.858916612021156,-83.94753198012108,9690220377
Autogrill,9.857776099999999,-83.94664674999999,1181829274
Pops,9.854485281137398,-83.94757161955181,3927914371
El Quijongo,9.842694596210324,-83.95007533256201,472374710
Restaurante Jack and Charlie,9.6956013,-83.92388460000001,355108330
Iglesia de Cañón,9.684126607228814,-83.91580825202237,1295727807
Chicharronera El Brujo 2,9.689022039408114,-83.90455843343413,1296525362
Los Chespiritos 2,9.688095232979055,-83.9002142203546,1295746074
Puesto de Control Paso Macho,9.684427920671018,-83.89602545849564,12198423927
Servicentro Ayarco,9.908341122987881,-84.01634075316309,163411260
Andiamo Là,9.905730892969157,-84.01263439415759,277829185
Iglesia Luz y Vida,9.902364969044553,-83.98538913068228,418102207
El Campanario,9.90411118497503,-83.9793441698799,278192089
Corporación Hortícola Nacional,9.88349365957351,-83.93985026417766,12174125767
Gasolinera La Lima,9.867671609991719,-83.94220700917697,3957306931
Soda La Victoria,9.900802173799674,-83.72998444504505,2331266524
Parroquia San Diego,9.900753211410523,-84.00150882857236,163410954
Servicentro Cristo Rey,9.901846323008574,-83.95469751301228,281361257
Coopenae,9.900612427269182,-83.67449935838543,479493844
Restaurante la Cocina de Betty,9.901212391213106,-83.67470457753922,479493831
Bar La Curna,9.903209581161546,-83.68287000645132,1590365080
Pizzería Olivera Turrialba,9.90336821563078,-83.68307699607111,6736546411
Farmacia de Turrialba,9.903881550000001,-83.68421239999999,4316310996
Pollo Papero,9.872139544095674,-83.9439518780627,3070749555
La Isla de Lima,9.871098550000003,-83.94414850000001,620070186
Veterinaria Luka,9.86746987743384,-83.93737190349803,491588627
Lavacar,9.86733961231837,-83.93671885713825,491588627
Clínica Dental Vital,9.905878702848872,-83.68512878811795,288651123
Teatro Municipal Omar Salazar,9.905547981319048,-83.68464063377004,1431339403
Adobe Rent a Car Cartago,9.864817649999999,-83.92608119999998,452651212
La Nueva Atomica,9.866203521391613,-83.93227159818251,5364406458
Restaurante Excelente,9.86606695,-83.93157099999999,5364406458
Sunset - Sala de Eventos,9.865743841394828,-83.9290890514712,472374496
Restaurante Pollos Costa Rica,9.865694007956156,-83.92860892134847,288590346
Clínica Dental Quesada Bianchini,9.865588900000002,-83.9277101,472374508
Más que Pollo & Pizzería María Auxiliadora,9.865341894677005,-83.92630811130483,365302255
Dr. Mario Redondo,9.86527923020942,-83.92526145107708,452651213
BCR,9.864783678819832,-83.92265955358071,281363040
Banco Nacional,9.864748700317602,-83.92225825505278,281363034
Burger King,9.86465185,-83.92133905,1600306540
Banco Davivienda,9.864079323214042,-83.91824469435224,281363020
Banco de Costa Rica,9.86416531588374,-83.91747365869651,281363017
Escuela del P. Peralta,9.864083389491784,-83.91703427632487,365287375
Mucap,9.8640487,-83.91690410000002,365287375
Banco Nacional,9.863843011861412,-83.9154719967748,342102499
Banco de Costa Rica,9.909278950000001,-83.9858404,278168271
Banco Nacional,9.909396171782536,-83.98637724393643,278168270
Unión Club,9.909392077434845,-83.9866657657816,278168270
Farmacia Fischel,9.90824691404911,-83.98684568255784,8073757130
Pizza Olivera,9.90776705249212,-83.98616411464869,416710543
Clínica Veterinaria Kavet,9.90775515,-83.98711895,278168281
Clínica Dental,9.90778415,-83.98724804999999,278168281
El Cafetal,9.907819450000002,-83.98745865000001,278168279
Clínica CCSS Tres Ríos,9.90835717999749,-83.98967383536053,278168263
Delta,9.909184828168174,-83.99002897433913,276540055
Dooguies Express,9.909111247883756,-83.99070689972999,276540054
La Nuez Sala de Eventos,9.863671314405341,-83.91367145976918,365287377
Sabores,9.863710489780255,-83.91363537529337,365287377
La Cabañita,9.863630791148537,-83.91334988591349,1600306095
Parqueo La Basílica,9.864137783942397,-83.91190171955186,281363014
Cafetería Dulce Pecado,9.864637383622917,-83.91256619834392,1600704097
El Rinconcito Italiano,9.864635673461185,-83.91298229442766,588818004
Bati Rico,9.86463997221317,-83.91303253890567,588818004
Plataforma Integrada de Servicios de Atención a la Víctima (PISAV) La Unión,9.909249139550994,-83.99355745725981,418105059
Capilla Nuestra Señora de Lourdes,9.909939376748483,-83.99876830535985,11105876717
El Jardín,9.864787014964328,-83.91380770469682,588818012
Coopealianza,9.865046521713676,-83.91525564079141,342102507
Snax,9.865405063744687,-83.91829208212822,3037253927
Trigo Miel,9.865491740268515,-83.91897797143632,281467482
Dulcemania,9.86550032072299,-83.91912061032811,281467482
Bar Las Brisas,9.90881569175696,-84.00914092191444,417546052
Mucap,9.905370343311894,-83.68554561163955,288651123
Coopeservidores,9.90564809388641,-83.685583646325,288651123
Arabiga,9.905738640182074,-83.68464457097816,1431339403
Soda Bella,9.905689650000001,-83.6846154,1431339403
Mundo de Sabores,9.90439696368822,-83.6834164205712,471047486
Clínica Veterinaria Santa Mónica,9.903328526325055,-83.68485410647853,1430564023
Black Lite,9.866209099396206,-83.92423115252502,452651223
Clínica Dental,9.866329453402036,-83.92514942354465,452651214
Iglesia Cristiana Del Espíritu Santo,9.86641824778363,-83.92567389939109,452651214
Restaurante Tico Chino,9.905402653001218,-83.68240416462302,2625402331
Bar y Restaurante el Kiosko,9.904049078099591,-83.68333874232535,471047486
McDonald's,9.867210473061025,-83.93172144852981,2050210601
Servicentro La Tica,9.867103799999997,-83.93252840000001,281361678
Pollo a la Leña #11,9.863639677127379,-83.92574940645133,452651210
Instituto Profesional Académico de Cartago,9.863548217360256,-83.92553383729454,452651210
Soda Bliss,9.863570928052978,-83.92532605444413,452651210
Clínica Dental,9.863515038468726,-83.92504692221132,452651220
Bar Palomitos,9.863501773037823,-83.92488689270337,452651220
Taco Bell,9.863021756177485,-83.92200081991196,450502894
Scotiabank,9.862935094124602,-83.9211358788395,450502899
Juice House,9.862964285076846,-83.92072096748012,450502902
La Canela,9.862559849999995,-83.91807820000001,450502919
Restaurante Delivery,9.8623066,-83.91603660000001,10943358042
Hamburguesas Twins,9.861836841170673,-83.91249299456236,281363005
Pollo a la Leña & Mucho Más,9.861662515371776,-83.91198653270807,588817903
Pollo Picom Asado al Carbón,9.859584828153306,-83.90624057829352,596515530
Happy Breakfast,9.858755536021784,-83.90580873343066,588817736
Café Capuchino del Este,9.856155610287834,-83.90464430629378,1180203133
Ready Pizza,9.856069047685162,-83.90459513409769,1180203133
McDonald's,9.855521777097838,-83.90442822808131,1180203133
Veterinaria Zooluciones,9.8548129,-83.90366459999998,831922290
Centro Social Los Sombreros,9.854494944448327,-83.90339562063907,288590358
Clínica Arte Dental,9.8526402,-83.90131439999999,1180183056
Centro Infantil Arcoiris,9.851900343883273,-83.90074032710423,1237316517
Bar Restaurante Hua Xin,9.851634749032483,-83.90046756693717,1237316517
Restaurante La Hidalguía,9.85057885,-83.89969945,3657131322
Restaurante Cafetería Nila,9.8484026,-83.8970337,832381432
Delta,9.845352519482402,-83.89004674682018,288590498
Iglesia de Dios Pente Costa LMI,9.84209253248749,-83.88006620206471,2050030392
Soda El Sabor Tico,9.841781905037745,-83.87943664690492,2939400512
La Candelaria # 2 Farmacia,9.84145968623478,-83.87895179634077,288590550
Il Gelato,9.841423416078305,-83.87888977720895,288590550
El Pollazo,9.8413870588614,-83.8788276128041,288590550
Restaurante Continental,9.83954525,-83.87136095,498542843
Pollo Granjero,9.839518394120683,-83.86923597624777,288590561
Pollo a la Leña DonDi,9.83952370659281,-83.86905564281733,288590561
Tin Bar,9.839517765796211,-83.86900862247991,288590561
Iglesia Evangélica de Turrialba,9.906717916122926,-83.68427258710705,1431339460
Angelitos,9.90612750891846,-83.68353003498835,1431339416
Papa John's,9.905110754647026,-83.68530686532512,288651122
Bar el Puente,9.906282060655126,-83.68290488955064,471047507
Restaurante Nuevo Hong Kong,9.905985804891316,-83.6833757148909,1431339416
Helado Central,9.90594195,-83.68345065000001,1431339416
El Parque,9.905339613654805,-83.68449197030954,1431339403
Flor de Trigo,9.904921178933883,-83.68514723278862,288651122
Transportes Hermanos Orozco,9.904326629229356,-83.68584747588363,3284624810
Delicias Maná,9.90385525,-83.6852129,332473457
Gasolinera Serpasa,9.839398499999998,-83.86840464999999,496240810
Mucap,9.83919445182031,-83.86761568185544,288590562
La Candelaria #1 Farmacia,9.839204913894966,-83.86707721956705,288590562
Mucap,9.8391194990674,-83.86669472024047,1834517388
La Feria,9.904640269852363,-83.6861751074288,3284624810
Soda Las Orquideas,9.903797060065953,-83.68694502916779,3284624810
Centro Médico Damarjo,9.838790642145725,-83.86431605385684,479464722
Iglesia Nueva Jerusalen,9.839971132481445,-83.86448937059869,332472177
Centro Médico,9.840190010730808,-83.86613137174871,1834517477
Aroma de Café,9.83728235,-83.86569285,479464720
Veterinaria El Corral,9.838226149999997,-83.86427685,479464742
Veterinaria Paraíso,9.839841700000003,-83.86652785000001,1834517477
El Pollote Paraíso,9.83866612828719,-83.86664123774385,1834517267
Bar La Casita,9.838538447228677,-83.86667362092622,1834517267
Consultorio Medico,9.838582501027837,-83.86705467313669,498542871
Bomba Paraiso,9.83996394543707,-83.870605727269,498542843
Taberna Sharo's,9.839975114594896,-83.87076453462342,498542843
Bar y Restaurante el Cruce,9.944253626305034,-83.57455236997168,321772661
Centro Médico Santa Elena,9.909275335638371,-83.98553770629778,278168271
Iglesia Cuadrangular Oasis de Fe,9.8433657,-83.88292895,6363375630
Lavacar,9.843795133357313,-83.88429542652288,288590545
Chicharronera El Cerdito Feliz,9.8475726,-83.8941413,6379669507
Restaurant Pollos Zhen,9.908635371211076,-83.98719679500415,278158523
Tic Burguesas,9.908575979056288,-83.98698590551031,8073757130
Bar Taberna EQ,9.90859179892776,-83.986856437602,8073757130
Restaurante Villa Nueva,9.908404185243635,-83.9861322782444,416710542
Farmacia La Carpintera,9.907389070765808,-83.98663954660408,278168281
Restaurante Villa Dragón,9.907487600000001,-83.9871351,278168281
Salubridad Pública,9.90758671172727,-83.98789865399445,278168279
UMC Medical,9.908952350000002,-83.99481140000002,276540049
Felipe's Bar,9.90948955,-84.0008184,299756958
Pizzería Café,9.908984218578397,-84.00433421100053,1451198663
Iglesia de San Juan,9.9088832565069,-84.0103845249706,277828652
Nayaláh Restaurante by Dcamino,9.909379757882304,-84.0113689967341,276540034
Clínica Dental,9.866050242979496,-83.9292964272217,472374496
Consultorio Veternario Mascotica,9.865942400000002,-83.9284366,288590346
Cafe Goloso,9.865937688825772,-83.92839054984337,288590346
Correos de Costa Rica - Occidental,9.865954800733608,-83.92780374590937,472374508
Girasoles,9.865752578793039,-83.92697510867228,365302255
Escuela Vial MR,9.865558177632522,-83.92518015383473,452651213
Odontología Familiar,9.865461833497399,-83.92499537795906,452651222
Rinconcito Caribeño,9.865440392746718,-83.92484797068934,452651222
Farmacia Pacayas,9.865407581886503,-83.92458711957498,452651222
Clínica Dental,9.865249150000006,-83.92343705,452651225
Centro de la Cultura Cartaginesa,9.86515324858557,-83.92178715865879,281363034
Centro Médico Cartago S.A.,9.86478615,-83.91988690000001,281467484
Rostipollos,9.864666427136825,-83.91863480249971,281363020
Mascotas El Delfín,9.864353249999999,-83.91702675000002,365287375
Coopenae,9.864561010706453,-83.91672509720406,365287375
El Nido,9.864682463103179,-83.9149273319571,342102507
Banco De Costa Rica,9.864664064690373,-83.91547798855514,342102507
Farmacia Jara,9.865369300000003,-83.91977254999999,281467485
McDonald's,9.865507887430086,-83.92086943117418,281363026
El Jardín,9.865730894639084,-83.92248698189626,281363041
Farma + Value,9.866044549999996,-83.9247799,452651223
Banco Popular,9.866044481727283,-83.92507135213731,452651214
Parqueo el Hospicio,9.866029753454775,-83.92526853862157,452651214
Servicentro El Molino,9.8664488,-83.92802019999999,288590349
Clínica Padre Pío,9.864478712326973,-83.92935324782411,472374498
Hamburguesas Tommy's,9.863761999999998,-83.92511259999998,452651220
Parqueo TRANSTUSA,9.90516113031623,-83.68828461998774,2974756359
KFC,9.863496693639663,-83.92274295662688,450502966
Banco BCT,9.863462581003278,-83.92232624027957,450502894
Falared,9.862315443686127,-83.91461447715238,450502942
Soda Delicias Fantasía,9.861766899273992,-83.910007074494,588817926
Servicentro Los Ángeles,9.85744822572984,-83.90488399342777,1180196932
Super & licorería DN,9.8517541,-83.9000905,1237316517
Farmacia Sucre,9.839560743822972,-83.8680257845311,496240810
Papa John's,9.839693459430057,-83.86792549521594,496240810
BCR,9.839722046648692,-83.86783686508953,496240810
La Magnolia,9.839204226619257,-83.86548150125348,321771637
Sol y Luna Pizza,9.839172638551943,-83.86530071805451,321771637
Veterinaria,9.83846243484962,-83.8677207772978,498542871
Taxis Paraiso,9.838681924274434,-83.8699132461272,365302239
Pops,9.857185649775648,-83.90450923484534,11105912607
Farmacia La Arboleda,9.857319395577647,-83.90451203604214,1180196932
Restaurante Yun Ding,9.862697957417856,-83.90466957263486,1180289969
El Divino Niño,9.863003927247055,-83.90461695997101,1180289969
Banco de Costa Rica,9.867642554918433,-83.90407177599079,281363335
Bar Irazu,9.86828105963358,-83.90396237227071,596515667
Pollo Pura Vida,9.868600404926482,-83.90404444706026,596515667
Pollo Granjero,9.868659017122942,-83.90403828365308,596515613
Helados,9.870641399999998,-83.90375184999999,596515682
Farmacia El Valle,9.870203833047764,-83.90498130778634,596515678
Banco Nacional,9.869859358650446,-83.90506306096523,596515881
Hot Chicken,9.869675899999999,-83.90503804999999,596515881
Chickenlandia,9.869018313438279,-83.90516103556784,596515882
Cliníca Dental,9.865340709300048,-83.91002830344404,596515701
Parqueo Publico,9.86434786067883,-83.91439601789618,1944982410
Casita de Arte,9.863191927173046,-83.9145094049749,809892695
"Indalecio - Odontologia, Implantes, y Estéstica",9.86304585,-83.91365554999999,365302243
Parqueo La Negrita,9.863446685714008,-83.91588443668473,365302244
Restaurante Lazzarone,9.863415599999998,-83.9161736,365302245
Clínica Murillo Alvarado,9.8634061,-83.91644495,365302245
Bar La Soledad,9.86340405,-83.91657159999998,365302245
Centro Radiológico,9.863529999999999,-83.91694904999999,365302245
Cartago,9.863535930733047,-83.91745589318,452651231
Farmacia El Valle,9.864234400000004,-83.92217045000001,1600306274
Iglesia Cristo Viene,9.864389876601265,-83.92301942904743,365302253
Coopeservidores,9.864657384280276,-83.92479178141343,452651221
Dra. Marrochi Ginecología y Obstretricia,9.86316816470213,-83.92605294493616,2753092391
Bar New York,9.8556913,-83.9336953,491588550
Bar La Sevillana,9.854412558312465,-83.9341577691312,491588554
La Antigua Atómica,9.847491587687303,-83.93625660901533,491588587
Delegación Policial El Guarco,9.844239463865364,-83.94015699695325,1693992106
Soda La Rancherita,9.83886451499432,-83.94625858649536,1374415667
Bar la Barcelona,9.837197015419921,-83.9498114531036,3570381499
Bar Restaurante Lin Yen,9.835366232590559,-83.95090060496315,3570381493
Centro Educativo San Felipe Neri,9.83887367365873,-83.94839188047082,660402571
Bar La Nueva Luz,9.840981332183919,-83.9485577013798,660402576
Farmacia Las Catalinas,9.841856671599647,-83.9483995919921,660402575
Pollos Frito Gran Carlos,9.8607841,-83.93665385,491588541
Zorro's Bar,9.862130150000002,-83.93433155000001,472498745
Restaurante El Éxito,9.858387008990588,-83.93658223846725,479421259
Antojitos,9.855902219572837,-83.93707655691321,491588546
Plantel Cenbus,9.918697309372074,-83.99161164412541,418105082
Bar Divi Sion 2000,9.853705699999999,-83.9383626,472498726
Ebais El Tejar,9.847859158450461,-83.93938497458875,491588590
Soda,9.845276448178543,-83.93913459334493,472498768
Banco Popular,9.844787668732051,-83.93936578703531,472498768
Las Vegas,9.84394477744388,-83.93859883876775,472498771
Farmacia Clínica Veterinaria El Guarco,9.843735949999996,-83.9380622,472498771
El Cristo Centro Medico,9.844257410684397,-83.93719939179343,472374725
Banco de Costa Rica,9.84473522151816,-83.93698759246065,472374725
Bar Los Amigos,9.84442992119339,-83.93506901643579,660402617
Restaurante Hong Kong David,9.844298317004455,-83.93462077123435,660402623
Iglesia de San Rafael Arcángel,9.908069503719767,-83.97937232697625,11115104169
Consultorio Fisioterapia Lic. Gerson Aguilar,9.9076821,-83.981563,4408246791
Café Rey,9.844113156870884,-83.93053667178485,3982745629
Pollos El Leñador,9.849020185852694,-83.92759089584283,1600537334
Centro Médico Oncológico,9.858935322695064,-83.92258474496046,1313032554
Experiencias Cafetería & Buffet,9.859892981767109,-83.92244140870703,450502896
Rest. Las Brumas,9.86056362220102,-83.92223658663403,450502889
Armonias,9.860855710350979,-83.92152520554387,450502901
Delicias Del Mundo,9.860920497625594,-83.92151453768113,450502901
Laboratorio Clinico Santa Fe,9.861023236783875,-83.9214932227834,450502887
Farmacia Santa Rita,9.86105828288069,-83.92149523247701,450502887
La Canela Cafetería,9.861102861769794,-83.92148724039164,450502887
